,orderId,session,duration,orderType,instrument,instruction,quantity,quantity,filledQuantity,status,enteredTime
127,1898273301,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:22+0000
128,1898273300,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:22+0000
129,1898273303,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:23+0000
130,1898273302,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:23+0000
131,1898273297,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:20+0000
132,1898273296,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:20+0000
133,1898273299,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:21+0000
134,1898273298,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:21+0000
135,1898273309,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:55+0000
136,1898273308,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:54+0000
137,1898273311,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:56+0000
138,1898273310,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:55+0000
139,1898273305,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:53+0000
140,1898273304,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:24+0000
141,1898273307,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:54+0000
142,1898273306,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:04:53+0000
143,1898273381,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:11+0000
144,1898273380,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:10+0000
145,1898273383,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:12+0000
146,1898273382,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:11+0000
147,1898273377,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:09+0000
148,1898273376,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:08+0000
149,1898273379,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:10+0000
150,1898273378,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:09+0000
151,1898273389,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:22+0000
152,1898273388,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:21+0000
153,1898273391,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:23+0000
154,1898273390,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:23+0000
155,1898273385,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:14+0000
156,1898273384,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:13+0000
157,1898273386,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:14+0000
158,1898273397,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:27+0000
159,1898273396,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:26+0000
160,1898273399,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:28+0000
161,1898273398,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:28+0000
162,1898273393,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:24+0000
163,1898273392,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:24+0000
164,1898273395,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:26+0000
165,1898273394,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:24+0000
166,1898273405,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:06+0000
167,1898273407,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:07+0000
168,1898273406,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:07+0000
169,1898273401,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:29+0000
170,1898273400,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:29+0000
171,1898273403,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:31+0000
172,1898273402,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:14:30+0000
173,1898273349,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:08:27+0000
174,1898273348,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:08:26+0000
175,1898273351,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:08:28+0000
176,1898273350,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:08:27+0000
177,1898273345,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:08:24+0000
178,1898273344,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:08:23+0000
179,1898273347,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:08:25+0000
180,1898273346,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:08:24+0000
181,1898273357,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:49+0000
182,1898273356,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:49+0000
183,1898273359,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:50+0000
184,1898273358,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:50+0000
185,1898273353,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:08:29+0000
186,1898273352,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:08:28+0000
187,1898273355,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:48+0000
188,1898273365,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:53+0000
189,1898273364,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:53+0000
190,1898273367,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:54+0000
191,1898273366,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:54+0000
192,1898273361,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:51+0000
193,1898273360,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:51+0000
194,1898273363,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:52+0000
195,1898273362,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:52+0000
196,1898273373,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:06+0000
197,1898273372,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:06+0000
198,1898273375,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:08+0000
199,1898273374,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:07+0000
200,1898273369,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:55+0000
201,1898273368,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:55+0000
202,1898273371,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:13:05+0000
203,1898273370,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:11:56+0000
204,1898273445,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:25+0000
205,1898273444,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:24+0000
206,1898273447,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:26+0000
207,1898273446,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:26+0000
208,1898273441,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:23+0000
209,1898273440,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:23+0000
210,1898273443,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:24+0000
211,1898273442,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:24+0000
212,1898273453,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:29+0000
213,1898273452,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:29+0000
214,1898273455,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:30+0000
215,1898273454,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:29+0000
216,1898273449,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:27+0000
217,1898273448,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:27+0000
218,1898273451,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:28+0000
219,1898273450,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:28+0000
220,1898273457,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:31+0000
221,1898273456,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:31+0000
222,1898273459,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:32+0000
223,1898273458,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:18:32+0000
224,1898273469,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:23+0000
225,1898273468,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:22+0000
226,1898273471,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:24+0000
227,1898273470,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:24+0000
228,1898273465,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:21+0000
229,1898273464,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:20+0000
230,1898273467,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:22+0000
231,1898273466,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:26:22+0000
232,1898273413,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:10+0000
233,1898273412,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:10+0000
234,1898273415,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:11+0000
235,1898273414,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:11+0000
236,1898273409,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:08+0000
237,1898273408,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:08+0000
238,1898273411,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:09+0000
239,1898273410,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:09+0000
240,1898273420,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '92826C839', 'symbol': 'V'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:14+0000
241,1898273417,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '855244109', 'symbol': 'SBUX'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:12+0000
242,1898273416,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:12+0000
243,1898273419,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '91324P102', 'symbol': 'UNH'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:14+0000
244,1898273418,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '882508104', 'symbol': 'TXN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:15:13+0000
245,1898273429,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:16+0000
246,1898273428,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:16+0000
247,1898273431,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '110122108', 'symbol': 'BMY'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:17+0000
248,1898273430,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '038222105', 'symbol': 'AMAT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:17+0000
249,1898273425,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G1151C101', 'symbol': 'ACN'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:10+0000
250,1898273426,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '053015103', 'symbol': 'ADP'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:10+0000
251,1898273437,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:20+0000
252,1898273436,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:20+0000
253,1898273439,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:22+0000
254,1898273438,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:21+0000
255,1898273433,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:18+0000
256,1898273432,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:17+0000
257,1898273435,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '458140100', 'symbol': 'INTC'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:19+0000
258,1898273434,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '438516106', 'symbol': 'HON'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:16:19+0000
259,1898273509,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '478160104', 'symbol': 'JNJ'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:37+0000
260,1898273508,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '452308109', 'symbol': 'ITW'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:36+0000
261,1898273511,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '88579Y101', 'symbol': 'MMM'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:38+0000
262,1898273510,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': 'G5960L103', 'symbol': 'MDT'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:37+0000
263,1898273505,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '254687106', 'symbol': 'DIS'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:35+0000
264,1898273504,NORMAL,DAY,MARKET,"{'assetType': 'EQUITY', 'cusip': '084670702', 'symbol': 'BRK.B'}",BUY,4.0,4.0,0.0,REJECTED,2021-01-10T16:30:34+0000
